Temperature	300 K	315 K	330 K	345 K	360 K	400 K	415 K	430 K	445 K
Time	AI	AI	AI	AI	AI	AI	AI	AI	AI
886.1270E+0	22.4849E-9	22.7368E-9	22.4459E-9	20.1948E-9	9.8996E-9	9.1451E-9	9.7679E-9	31.8745E-9	31.5342E-9
887.1595E+0	22.4048E-9	22.6820E-9	22.3850E-9	20.2238E-9	9.8572E-9	9.1359E-9	9.7743E-9	31.8480E-9	31.7035E-9
888.1920E+0	22.4758E-9	22.5943E-9	22.4846E-9	20.1479E-9	9.8061E-9	9.1417E-9	9.7312E-9	31.8995E-9	31.5692E-9
889.2245E+0	22.4323E-9	22.5429E-9	22.3357E-9	20.2529E-9	9.7535E-9	9.0816E-9	9.6978E-9	31.7847E-9	31.7130E-9
890.2570E+0	22.6294E-9	22.6464E-9	22.3749E-9	20.1950E-9	9.7183E-9	9.1031E-9	9.7017E-9	31.6754E-9	31.5793E-9
891.2895E+0	22.4303E-9	22.6524E-9	22.4019E-9	20.1502E-9	9.7633E-9	9.1323E-9	9.6861E-9	31.7198E-9	31.7537E-9
892.3220E+0	22.2851E-9	22.6045E-9	22.2935E-9	20.1354E-9	9.7579E-9	9.1028E-9	9.6561E-9	31.7543E-9	31.6475E-9
893.3544E+0	22.2167E-9	22.5946E-9	22.3388E-9	20.1355E-9	9.6836E-9	9.0988E-9	9.6806E-9	31.6515E-9	31.6009E-9
894.3870E+0	22.2065E-9	22.7418E-9	22.2717E-9	20.1153E-9	9.6739E-9	9.0485E-9	9.6694E-9	31.7530E-9	31.4995E-9
895.4195E+0	22.2865E-9	22.7663E-9	22.2550E-9	20.1097E-9	9.6513E-9	9.0503E-9	9.6871E-9	31.7719E-9	31.5600E-9
896.4520E+0	22.2092E-9	22.6106E-9	22.2230E-9	20.1455E-9	9.6862E-9	9.0513E-9	9.6630E-9	31.7453E-9	31.5046E-9
897.4844E+0	22.3059E-9	22.7337E-9	22.0247E-9	20.0047E-9	9.6462E-9	9.0233E-9	9.6685E-9	31.8167E-9	31.3563E-9
898.5168E+0	22.2836E-9	22.5876E-9	22.1549E-9	19.9876E-9	9.6308E-9	8.9744E-9	9.7056E-9	31.7267E-9	31.4991E-9
899.5493E+0	22.1585E-9	22.5732E-9	22.1582E-9	19.8579E-9	9.6549E-9	8.9634E-9	9.7129E-9	31.6900E-9	31.5079E-9
900.5819E+0	22.2146E-9	22.5814E-9	22.1953E-9	20.0273E-9	9.6699E-9	9.0019E-9	9.7000E-9	31.6571E-9	31.4501E-9
901.6144E+0	22.1461E-9	22.4532E-9	22.0727E-9	19.8931E-9	9.5852E-9	8.9905E-9	9.6434E-9	31.6180E-9	31.3789E-9
902.6470E+0	22.1643E-9	22.5923E-9	21.9069E-9	20.0194E-9	9.6091E-9	9.0107E-9	9.6359E-9	31.7772E-9	31.3298E-9
903.6794E+0	22.0852E-9	22.6261E-9	22.0667E-9	20.0268E-9	9.6208E-9	8.9305E-9	9.6304E-9	31.6324E-9	31.4425E-9
904.7119E+0	22.2295E-9	22.5770E-9	21.9466E-9	20.0287E-9	9.5976E-9	8.9701E-9	9.6187E-9	31.4350E-9	31.3139E-9
905.7444E+0	22.0896E-9	22.5920E-9	21.9361E-9	19.8297E-9	9.6147E-9	8.9825E-9	9.6193E-9	31.4390E-9	31.3295E-9
906.7769E+0	21.9756E-9	22.5903E-9	21.8326E-9	19.8874E-9	9.5542E-9	8.9509E-9	9.6386E-9	31.4630E-9	31.2942E-9
907.8094E+0	22.0653E-9	22.7111E-9	21.8211E-9	19.8328E-9	9.5515E-9	8.9235E-9	9.6480E-9	31.6857E-9	31.2812E-9
908.8419E+0	22.0148E-9	22.7182E-9	21.9496E-9	19.7164E-9	9.5595E-9	8.9400E-9	9.6019E-9	31.6845E-9	31.3026E-9
909.8745E+0	21.8868E-9	22.5467E-9	21.9617E-9	19.7325E-9	9.5344E-9	8.8998E-9	9.6000E-9	31.6542E-9	31.1068E-9
910.9070E+0	21.8677E-9	22.4999E-9	21.9674E-9	19.7012E-9	9.5556E-9	8.9031E-9	9.6045E-9	31.6371E-9	30.9688E-9
911.9395E+0	21.8771E-9	22.5995E-9	21.8738E-9	19.7410E-9	9.5413E-9	8.9096E-9	9.5904E-9	31.7610E-9	30.9789E-9
912.9719E+0	22.0189E-9	22.4656E-9	21.6669E-9	19.6779E-9	9.5133E-9	8.8445E-9	9.6361E-9	31.7816E-9	30.9662E-9
914.0045E+0	21.9765E-9	22.5086E-9	21.7204E-9	19.8169E-9	9.5199E-9	8.8840E-9	9.5902E-9	31.5736E-9	31.0282E-9
915.0369E+0	21.9871E-9	22.4740E-9	21.7555E-9	19.7407E-9	9.5146E-9	8.8752E-9	9.5787E-9	31.5824E-9	31.1104E-9
916.0695E+0	21.8935E-9	22.4648E-9	21.7885E-9	19.6352E-9	9.4955E-9	8.8325E-9	9.5894E-9	31.5163E-9	30.9399E-9
917.1020E+0	21.9547E-9	22.4656E-9	21.7415E-9	19.5789E-9	9.4682E-9	8.8605E-9	9.6033E-9	31.3888E-9	31.0808E-9
918.1345E+0	21.7844E-9	22.2994E-9	21.7511E-9	19.5823E-9	9.4194E-9	8.8980E-9	9.6394E-9	31.3608E-9	31.1210E-9
919.1669E+0	21.7267E-9	22.4279E-9	21.6986E-9	19.6261E-9	9.3841E-9	8.8631E-9	9.5959E-9	31.3789E-9	31.1320E-9
920.1995E+0	21.7929E-9	22.4262E-9	21.6326E-9	19.6342E-9	9.3838E-9	8.7918E-9	9.6140E-9	31.4332E-9	30.9276E-9
921.2319E+0	21.7949E-9	22.3468E-9	21.6879E-9	19.5926E-9	9.3908E-9	8.8112E-9	9.5370E-9	31.3325E-9	30.8795E-9
922.2645E+0	21.8285E-9	22.3451E-9	21.6683E-9	19.7053E-9	9.3740E-9	8.8082E-9	9.5866E-9	31.3707E-9	30.9159E-9
923.2969E+0	21.7232E-9	22.2345E-9	21.5403E-9	19.6265E-9	9.3560E-9	8.8071E-9	9.5597E-9	31.2289E-9	30.9421E-9
924.3295E+0	21.8476E-9	22.3736E-9	21.5065E-9	19.5281E-9	9.3339E-9	8.7944E-9	9.5905E-9	31.3810E-9	30.9499E-9
925.3619E+0	21.8102E-9	22.4678E-9	21.5157E-9	19.5228E-9	9.3048E-9	8.7983E-9	9.5812E-9	31.3325E-9	30.8316E-9
926.3944E+0	21.6851E-9	22.3934E-9	21.4662E-9	19.5897E-9	9.3346E-9	8.7908E-9	9.5514E-9	31.3819E-9	30.9171E-9
927.4269E+0	21.7272E-9	22.3270E-9	21.4487E-9	19.3984E-9	9.3220E-9	8.7920E-9	9.5306E-9	31.5119E-9	30.9217E-9
928.4595E+0	21.7281E-9	22.2346E-9	21.5904E-9	19.4103E-9	9.3027E-9	8.7558E-9	9.5050E-9	31.2791E-9	30.9415E-9
929.4920E+0	21.7856E-9	22.0998E-9	21.4622E-9	19.4091E-9	9.2921E-9	8.7339E-9	9.5195E-9	31.2943E-9	30.9335E-9
930.5245E+0	21.7144E-9	22.1759E-9	21.4202E-9	19.4121E-9	9.3516E-9	8.7415E-9	9.5312E-9	31.3021E-9	30.8718E-9
931.5569E+0	21.7069E-9	22.2499E-9	21.5514E-9	19.4916E-9	9.3444E-9	8.7195E-9	9.4868E-9	31.2774E-9	30.9395E-9
932.5894E+0	21.6988E-9	22.2614E-9	21.4698E-9	19.4510E-9	9.3293E-9	8.6968E-9	9.5543E-9	31.2640E-9	30.8598E-9
933.6219E+0	21.6799E-9	22.1338E-9	21.4121E-9	19.4175E-9	9.3007E-9	8.7307E-9	9.5103E-9	31.3409E-9	30.8927E-9
934.6544E+0	21.7600E-9	22.1350E-9	21.3839E-9	19.3281E-9	9.3012E-9	8.6880E-9	9.5170E-9	31.2252E-9	30.9006E-9
935.6870E+0	21.7171E-9	22.0908E-9	21.2708E-9	19.3408E-9	9.3080E-9	8.7159E-9	9.4961E-9	31.2696E-9	30.9473E-9
936.7195E+0	21.7368E-9	22.1286E-9	21.4169E-9	19.3420E-9	9.2523E-9	8.6486E-9	9.4684E-9	31.2855E-9	30.8576E-9
937.7520E+0	21.6479E-9	22.1978E-9	21.3817E-9	19.2741E-9	9.2522E-9	8.6521E-9	9.4452E-9	31.1944E-9	30.8189E-9
938.7845E+0	21.6411E-9	22.1354E-9	21.4080E-9	19.1730E-9	9.2158E-9	8.6658E-9	9.4625E-9	31.1941E-9	30.7395E-9
939.8170E+0	21.6455E-9	22.0459E-9	21.3173E-9	19.0226E-9	9.1909E-9	8.6547E-9	9.4214E-9	31.2444E-9	30.6258E-9
940.8494E+0	21.7298E-9	22.0355E-9	21.3485E-9	19.1318E-9	9.2171E-9	8.7080E-9	9.3799E-9	31.3546E-9	30.6181E-9
941.8820E+0	21.6515E-9	22.0109E-9	21.4558E-9	19.2025E-9	9.2093E-9	8.6639E-9	9.3755E-9	31.1666E-9	30.7032E-9
942.9145E+0	21.4667E-9	21.9056E-9	21.4236E-9	19.1364E-9	9.2103E-9	8.6656E-9	9.4076E-9	31.2512E-9	30.4474E-9
943.9471E+0	21.5374E-9	21.9639E-9	21.2594E-9	19.1370E-9	9.1980E-9	8.6299E-9	9.3873E-9	31.3607E-9	30.5164E-9
944.9796E+0	21.5480E-9	21.9170E-9	21.1723E-9	19.0340E-9	9.2003E-9	8.6692E-9	9.3598E-9	31.1844E-9	30.5289E-9
946.0121E+0	21.3569E-9	21.8749E-9	21.1577E-9	18.9998E-9	9.2344E-9	8.6376E-9	9.3690E-9	31.2208E-9	30.4447E-9
947.0445E+0	21.5076E-9	21.8915E-9	21.1171E-9	19.0346E-9	9.1738E-9	8.6269E-9	9.3443E-9	31.0754E-9	30.4576E-9
948.0770E+0	21.5403E-9	21.8198E-9	21.3037E-9	19.0094E-9	9.1739E-9	8.6127E-9	9.3686E-9	31.0725E-9	30.4407E-9
949.1095E+0	21.4911E-9	21.8790E-9	21.1999E-9	18.9601E-9	9.1841E-9	8.6385E-9	9.3936E-9	31.0242E-9	30.5435E-9
950.1421E+0	21.5467E-9	21.8513E-9	21.1347E-9	19.0575E-9	9.1376E-9	8.6193E-9	9.3643E-9	30.8769E-9	30.4250E-9
951.1746E+0	21.4087E-9	21.7392E-9	21.0784E-9	18.9448E-9	9.0834E-9	8.5760E-9	9.3425E-9	30.8907E-9	30.6097E-9
952.2072E+0	21.4303E-9	21.7660E-9	20.9794E-9	18.9626E-9	9.0875E-9	8.6528E-9	9.3472E-9	30.9765E-9	30.5572E-9
953.2397E+0	21.2551E-9	21.7271E-9	21.0765E-9	18.9453E-9	9.0890E-9	8.6287E-9	9.3976E-9	30.9639E-9	30.4281E-9
954.2722E+0	21.3551E-9	21.7176E-9	21.0088E-9	18.9106E-9	9.0883E-9	8.5638E-9	9.3434E-9	30.8080E-9	30.4283E-9
955.3046E+0	21.3902E-9	21.7343E-9	21.1935E-9	19.0396E-9	9.0764E-9	8.5873E-9	9.3628E-9	30.8241E-9	30.3602E-9
956.3371E+0	21.3486E-9	21.7187E-9	21.0476E-9	18.8858E-9	9.0432E-9	8.5905E-9	9.3345E-9	30.9149E-9	30.4278E-9
957.3696E+0	21.3906E-9	21.7289E-9	21.0550E-9	18.7805E-9	9.0406E-9	8.5462E-9	9.3557E-9	30.8360E-9	30.2988E-9
958.4022E+0	21.4852E-9	21.7771E-9	21.0348E-9	18.8792E-9	9.0291E-9	8.5649E-9	9.3183E-9	30.8780E-9	30.3443E-9
959.4348E+0	21.4431E-9	21.6179E-9	21.0614E-9	18.8646E-9	9.0385E-9	8.5485E-9	9.3348E-9	30.7831E-9	30.3553E-9
960.4672E+0	21.3573E-9	21.6834E-9	21.0035E-9	18.8203E-9	9.0296E-9	8.5669E-9	9.3374E-9	30.6889E-9	30.4285E-9
961.4997E+0	21.3151E-9	21.6231E-9	20.8539E-9	18.7003E-9	9.0374E-9	8.5488E-9	9.3445E-9	30.7504E-9	30.3603E-9
962.5322E+0	21.3487E-9	21.5889E-9	20.8066E-9	18.6595E-9	9.0168E-9	8.5688E-9	9.3149E-9	30.8604E-9	30.1967E-9
963.5646E+0	21.1317E-9	21.5892E-9	20.8739E-9	18.8086E-9	8.9978E-9	8.5623E-9	9.2465E-9	30.7941E-9	30.2194E-9
964.5972E+0	21.2083E-9	21.5561E-9	20.8812E-9	18.7994E-9	9.0011E-9	8.5249E-9	9.2641E-9	30.6951E-9	30.2930E-9
965.6298E+0	21.2186E-9	21.5618E-9	20.9203E-9	18.6892E-9	8.9797E-9	8.5544E-9	9.2391E-9	30.6444E-9	30.2020E-9
966.6624E+0	21.3126E-9	21.7194E-9	20.8505E-9	18.7800E-9	8.9818E-9	8.5281E-9	9.2702E-9	30.5325E-9	30.2308E-9
967.6949E+0	21.2559E-9	21.5069E-9	20.7798E-9	18.6797E-9	8.9163E-9	8.5563E-9	9.2708E-9	30.4687E-9	30.3469E-9
968.7274E+0	21.2709E-9	21.4594E-9	20.8530E-9	18.6267E-9	8.8804E-9	8.5903E-9	9.2556E-9	30.3916E-9	30.1528E-9
969.7599E+0	21.1674E-9	21.4397E-9	20.8252E-9	18.7029E-9	8.8643E-9	8.5689E-9	9.3068E-9	30.4150E-9	30.2436E-9
970.7924E+0	21.1904E-9	21.4632E-9	20.7906E-9	18.6573E-9	8.8389E-9	8.5357E-9	9.2929E-9	30.4044E-9	30.1882E-9
971.8248E+0	21.1679E-9	21.4623E-9	20.8392E-9	18.6552E-9	8.9182E-9	8.5002E-9	9.2657E-9	30.5149E-9	30.2352E-9
972.8574E+0	21.1333E-9	21.3718E-9	20.8207E-9	18.7056E-9	8.8535E-9	8.4660E-9	9.2511E-9	30.5671E-9	30.1669E-9
973.8900E+0	21.1006E-9	21.3601E-9	20.7100E-9	18.5810E-9	8.8511E-9	8.4681E-9	9.2495E-9	30.4818E-9	30.1084E-9
974.9225E+0	20.9710E-9	21.3340E-9	20.6530E-9	18.7059E-9	8.8644E-9	8.4947E-9	9.2576E-9	30.4320E-9	30.0617E-9
975.9551E+0	21.0151E-9	21.2994E-9	20.6787E-9	18.5847E-9	8.8612E-9	8.4807E-9	9.1951E-9	30.4774E-9	30.1028E-9
976.9875E+0	21.1427E-9	21.2558E-9	20.6057E-9	18.5420E-9	8.8730E-9	8.4868E-9	9.2639E-9	30.5330E-9	30.0059E-9
978.0200E+0	21.0821E-9	21.2447E-9	20.6771E-9	18.5429E-9	8.8557E-9	8.5213E-9	9.2616E-9	30.5014E-9	30.0586E-9
979.0524E+0	21.0380E-9	21.2529E-9	20.8273E-9	18.4461E-9	8.8288E-9	8.4216E-9	9.2699E-9	30.4921E-9	30.0155E-9
980.0850E+0	21.0857E-9	21.1890E-9	20.8088E-9	18.5769E-9	8.8061E-9	8.4370E-9	9.2328E-9	30.4898E-9	30.1291E-9
981.1175E+0	21.0354E-9	21.2424E-9	20.8748E-9	18.4777E-9	8.8088E-9	8.4136E-9	9.2118E-9	30.3893E-9	30.0614E-9
982.1501E+0	21.0710E-9	21.2809E-9	20.6179E-9	18.4925E-9	8.8260E-9	8.4489E-9	9.2344E-9	30.4324E-9	30.1292E-9
983.1826E+0	20.8712E-9	21.2245E-9	20.6617E-9	18.5194E-9	8.8499E-9	8.4634E-9	9.2813E-9	30.3603E-9	30.0382E-9
984.2151E+0	20.8632E-9	21.2729E-9	20.5626E-9	18.3935E-9	8.8257E-9	8.3868E-9	9.2665E-9	30.2760E-9	30.0363E-9
985.2476E+0	21.0040E-9	21.2139E-9	20.5565E-9	18.3529E-9	8.7831E-9	8.3891E-9	9.2681E-9	30.4381E-9	30.0018E-9
986.2801E+0	20.9956E-9	21.2554E-9	20.6697E-9	18.2534E-9	8.7653E-9	8.3964E-9	9.2049E-9	30.4398E-9	29.9146E-9
987.3126E+0	20.9745E-9	21.2259E-9	20.6282E-9	18.2829E-9	8.7691E-9	8.4050E-9	9.1775E-9	30.4027E-9	30.0724E-9
988.3451E+0	21.0026E-9	21.2313E-9	20.6257E-9	18.2918E-9	8.7738E-9	8.3952E-9	9.1899E-9	30.3465E-9	30.0441E-9
989.3777E+0	20.9794E-9	21.2631E-9	20.5858E-9	18.2873E-9	8.7433E-9	8.3959E-9	9.1726E-9	30.3002E-9	30.0784E-9
990.4103E+0	20.9171E-9	21.1855E-9	20.5299E-9	18.2786E-9	8.7102E-9	8.3728E-9	9.1693E-9	30.3513E-9	29.9687E-9
991.4429E+0	20.8789E-9	21.2192E-9	20.5024E-9	18.2718E-9	8.7182E-9	8.3681E-9	9.2303E-9	30.2971E-9	29.8309E-9
992.4754E+0	20.7295E-9	21.1706E-9	20.6462E-9	18.1846E-9	8.7040E-9	8.3359E-9	9.2301E-9	30.2703E-9	29.8585E-9
993.5079E+0	20.7550E-9	21.0624E-9	20.4887E-9	18.0578E-9	8.6998E-9	8.2966E-9	9.2261E-9	30.3505E-9	29.8759E-9
994.5403E+0	20.7922E-9	21.1149E-9	20.4751E-9	18.1423E-9	8.7207E-9	8.3599E-9	9.2335E-9	30.2192E-9	29.9269E-9
995.5728E+0	20.6921E-9	21.1229E-9	20.4104E-9	18.1349E-9	8.7093E-9	8.3405E-9	9.1753E-9	30.2774E-9	29.9546E-9
996.6053E+0	20.5944E-9	21.1181E-9	20.4361E-9	18.1569E-9	8.6698E-9	8.3365E-9	9.1705E-9	30.2257E-9	29.8468E-9
997.6379E+0	20.7070E-9	21.0566E-9	20.3433E-9	18.1315E-9	8.6624E-9	8.3339E-9	9.1551E-9	30.2598E-9	29.7711E-9
998.6705E+0	20.8115E-9	21.0110E-9	20.5104E-9	18.1868E-9	8.6650E-9	8.3167E-9	9.1288E-9	30.1204E-9	29.8286E-9
999.7030E+0	20.7928E-9	21.1206E-9	20.3794E-9	18.1541E-9	8.6290E-9	8.2985E-9	9.1729E-9	30.2125E-9	29.7310E-9
1.0007E+3	20.7986E-9	21.0557E-9	20.4137E-9	18.2524E-9	8.6390E-9	8.2703E-9	9.1626E-9	30.0849E-9	29.7874E-9
1.0018E+3	20.7020E-9	21.0572E-9	20.4139E-9	18.1855E-9	8.6621E-9	8.2598E-9	9.1538E-9	30.0560E-9	29.8503E-9
1.0028E+3	20.6616E-9	20.9901E-9	20.3412E-9	18.2617E-9	8.6979E-9	8.2537E-9	9.1675E-9	30.1587E-9	29.6514E-9
1.0038E+3	20.8178E-9	20.9859E-9	20.2577E-9	18.0692E-9	8.6797E-9	8.2345E-9	9.1441E-9	30.1355E-9	29.7533E-9
1.0049E+3	20.5744E-9	21.0738E-9	20.1827E-9	18.1052E-9	8.6319E-9	8.2044E-9	9.0848E-9	30.3122E-9	29.6696E-9
1.0059E+3	20.6698E-9	20.9366E-9	20.2347E-9	18.0463E-9	8.6210E-9	8.2414E-9	9.0839E-9	30.0982E-9	29.6365E-9
1.0069E+3	20.5540E-9	20.9411E-9	20.2869E-9	18.1590E-9	8.5838E-9	8.2315E-9	9.0911E-9	30.1322E-9	29.5272E-9
1.0080E+3	20.5922E-9	20.9485E-9	20.0894E-9	18.1137E-9	8.5571E-9	8.2153E-9	9.1069E-9	30.1408E-9	29.4571E-9
1.0090E+3	20.5260E-9	20.9012E-9	20.0407E-9	18.0253E-9	8.5903E-9	8.1892E-9	9.0743E-9	30.0634E-9	29.4575E-9
1.0100E+3	20.5847E-9	20.9655E-9	19.9725E-9	18.0557E-9	8.5415E-9	8.2070E-9	9.0958E-9	30.0545E-9	29.5483E-9
1.0111E+3	20.5636E-9	20.8975E-9	19.9861E-9	18.0411E-9	8.5147E-9	8.1646E-9	9.0939E-9	30.0262E-9	29.6012E-9
1.0121E+3	20.6293E-9	20.8512E-9	20.0731E-9	17.9143E-9	8.5601E-9	8.1601E-9	9.1118E-9	29.8982E-9	29.4919E-9
1.0131E+3	20.7006E-9	20.8417E-9	20.0400E-9	17.9507E-9	8.5327E-9	8.1795E-9	9.0912E-9	29.8647E-9	29.4935E-9
1.0142E+3	20.5231E-9	20.7633E-9	19.9712E-9	17.8817E-9	8.5464E-9	8.1948E-9	9.0598E-9	29.8506E-9	29.4404E-9
1.0152E+3	20.6462E-9	20.7840E-9	19.9137E-9	17.9319E-9	8.5394E-9	8.1918E-9	9.0800E-9	29.9259E-9	29.5704E-9
1.0162E+3	20.6612E-9	20.7608E-9	20.0018E-9	17.8476E-9	8.5005E-9	8.1917E-9	9.0751E-9	29.9017E-9	29.5199E-9
1.0173E+3	20.6643E-9	20.6972E-9	19.9501E-9	17.6713E-9	8.4654E-9	8.1842E-9	9.0529E-9	29.9388E-9	29.4357E-9
1.0183E+3	20.5969E-9	20.6632E-9	19.9217E-9	17.7553E-9	8.4586E-9	8.1584E-9	9.0707E-9	29.7235E-9	29.5488E-9
1.0193E+3	20.5252E-9	20.6715E-9	19.8735E-9	17.7638E-9	8.4403E-9	8.1758E-9	9.0609E-9	29.8524E-9	29.4189E-9
1.0204E+3	20.4407E-9	20.8124E-9	19.8943E-9	17.6016E-9	8.4204E-9	8.1232E-9	9.0691E-9	29.7690E-9	29.3890E-9
1.0214E+3	20.4479E-9	20.6421E-9	20.0066E-9	17.7583E-9	8.3837E-9	8.1500E-9	9.0573E-9	29.7249E-9	29.4682E-9
1.0224E+3	20.5119E-9	20.6344E-9	19.8515E-9	17.6648E-9	8.4045E-9	8.1363E-9	9.0502E-9	29.7475E-9	29.2386E-9
1.0235E+3	20.4989E-9	20.5305E-9	19.7907E-9	17.7234E-9	8.3720E-9	8.1550E-9	9.0639E-9	29.6419E-9	29.2887E-9
1.0245E+3	20.4569E-9	20.5779E-9	19.7535E-9	17.7285E-9	8.3703E-9	8.1126E-9	9.0278E-9	29.6523E-9	29.2324E-9
1.0255E+3	20.4166E-9	20.6185E-9	19.7261E-9	17.7828E-9	8.4076E-9	8.1132E-9	9.0367E-9	29.5502E-9	29.2406E-9
1.0265E+3	20.2561E-9	20.6141E-9	19.8287E-9	17.7219E-9	8.3690E-9	8.1286E-9	9.0321E-9	29.6428E-9	29.3526E-9
1.0276E+3	20.2926E-9	20.6485E-9	19.8227E-9	17.8067E-9	8.3997E-9	8.0836E-9	9.0208E-9	29.5682E-9	29.2622E-9
1.0286E+3	20.3574E-9	20.5595E-9	19.7742E-9	17.8031E-9	8.3495E-9	8.1230E-9	9.0173E-9	29.5906E-9	29.2970E-9
1.0296E+3	20.3769E-9	20.7279E-9	19.6932E-9	17.8449E-9	8.3842E-9	8.1077E-9	9.0011E-9	29.5472E-9	29.1609E-9
1.0307E+3	20.3442E-9	20.4716E-9	19.7393E-9	17.8088E-9	8.3502E-9	8.0692E-9	9.0196E-9	29.6061E-9	29.2898E-9
1.0317E+3	20.3731E-9	20.5552E-9	19.7882E-9	17.7228E-9	8.3590E-9	8.0918E-9	9.0251E-9	29.5081E-9	29.3552E-9
1.0327E+3	20.2556E-9	20.5108E-9	19.7241E-9	17.7194E-9	8.3547E-9	8.0542E-9	9.0722E-9	29.5182E-9	29.2293E-9
