Baseline 100%T,,G230130-1,,G230130-2,,G230130-3,,G230131-1,,G230131-2,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
966,0.01203252748,966,0.2413341403,966,0.05237049237,966,0.1164181978,966,0.03824115172,966,0.1558032483,
965,0.01221260335,965,0.2435130775,965,0.05190191418,965,0.1145487204,965,0.037947312,965,0.1575778127,
964,0.01237810403,964,0.2458388656,964,0.05149527267,964,0.1126736403,964,0.03771437332,964,0.1593126655,
963,0.01255328767,963,0.2477333397,963,0.05104320869,963,0.1106895953,963,0.03733332083,963,0.1609341949,
962,0.01273000706,962,0.2496017665,962,0.05073162168,962,0.1088428646,962,0.03704708442,962,0.1624721587,
961,0.01289767865,961,0.2512288094,961,0.05032395199,961,0.1069178283,961,0.03683948144,961,0.1639510244,
960,0.01307483204,960,0.2527706325,960,0.04992708936,960,0.1051570699,960,0.03660209104,960,0.1653411388,
959,0.01332097221,959,0.2543340027,959,0.04950485379,959,0.1033402756,959,0.0363252908,959,0.1665603071,
958,0.01341555268,958,0.2556799948,958,0.0493430011,958,0.1014825478,958,0.03620445356,958,0.1679221094,
957,0.01358268876,957,0.2569526136,957,0.04910482839,957,0.09964428842,957,0.03600020334,957,0.169159174,
956,0.01393701229,956,0.257723242,956,0.04851582274,956,0.09784251451,956,0.03560058773,956,0.1700003147,
955,0.01392688137,955,0.258710444,955,0.04814501479,955,0.09627516568,955,0.03565049171,955,0.1711537838,
954,0.01404629927,954,0.2599390447,954,0.04827341437,954,0.09454697371,954,0.03548703343,954,0.1721412539,
953,0.01425535139,953,0.2604084909,953,0.0480915457,953,0.09284134209,953,0.03526450694,953,0.1728613079,
952,0.01454094518,952,0.2606342435,952,0.04753166437,952,0.0909582153,952,0.03500704467,952,0.1734928042,
951,0.01462304872,951,0.2612132132,951,0.04758428782,951,0.0893869102,951,0.03501094505,951,0.1742678285,
950,0.01509423088,950,0.2611159682,950,0.04702782631,950,0.08757019043,950,0.03455743566,950,0.1744187623,
949,0.01501463819,949,0.2615322769,949,0.04705537856,949,0.0861916095,949,0.0346223861,949,0.1751280427,
948,0.01492640562,948,0.2616924644,948,0.04705987871,948,0.08491379768,948,0.03477304056,948,0.1757245511,
947,0.01512173004,947,0.2614239454,947,0.04689443484,947,0.0832779631,947,0.03465151787,947,0.1759420484,
946,0.01539689768,946,0.2610666156,946,0.04652561247,946,0.08174487203,946,0.03436993062,946,0.1759886742,
945,0.01557499357,945,0.2605898678,945,0.04635020718,945,0.08037254214,945,0.03425067291,945,0.1760736555,
944,0.01572315395,944,0.25995785,944,0.04620498419,944,0.0789456144,944,0.03425028175,944,0.1760139763,
943,0.01590804197,943,0.2591200769,943,0.04604047164,943,0.07745072991,943,0.03412097692,943,0.1758630723,
942,0.01606082916,942,0.2584558129,942,0.0459240973,942,0.07600966841,942,0.03399803862,942,0.1756701618,
941,0.01616627164,941,0.2575891018,941,0.04581416771,941,0.07478041947,941,0.03399454057,941,0.1753342301,
940,0.01622490026,940,0.2565250397,940,0.04580881819,940,0.07362345606,940,0.0339798443,940,0.1749906689,
939,0.01645511575,939,0.2551972866,939,0.04551228881,939,0.07222998887,939,0.03385812044,939,0.1743770391,
938,0.01662046649,938,0.2537640035,938,0.0454945229,938,0.07103408873,938,0.0337854214,938,0.1737361401,
937,0.01672066376,937,0.2522681355,937,0.04539022222,937,0.06987978518,937,0.03382501751,937,0.1730245948,
936,0.01682295837,936,0.250795275,936,0.04545879364,936,0.06864903122,936,0.0339192152,936,0.1723315269,
935,0.01700688899,935,0.2492604256,935,0.04537352547,935,0.06732965261,935,0.0337665081,935,0.1714005023,
934,0.01715650782,934,0.2474474609,934,0.04532179981,934,0.06635052711,934,0.03371072188,934,0.170449391,
933,0.01723520085,933,0.245728448,933,0.04542729259,933,0.06558423489,933,0.03380940109,933,0.1696019918,
932,0.01757429726,932,0.2434425205,932,0.04520938173,932,0.06423014402,932,0.03364767134,932,0.168317169,
931,0.01771329902,931,0.2415460497,931,0.04525195435,931,0.06325207651,931,0.03370482102,931,0.1673358381,
930,0.0179311391,930,0.2394035608,930,0.04527356103,930,0.06238162518,930,0.03385221586,930,0.1661012471,
929,0.01818722673,929,0.2371651232,929,0.0452622138,929,0.06151270866,929,0.03379860148,929,0.1648699492,
928,0.01846318319,928,0.2349331379,928,0.04522618651,928,0.06058400497,928,0.03376438096,928,0.1636229455,
927,0.01873082854,927,0.2326762974,927,0.04523092508,927,0.05966515094,927,0.03370048478,927,0.1621979624,
926,0.01899071597,926,0.2301369309,926,0.04533047974,926,0.05887082964,926,0.03379759565,926,0.1607417613,
925,0.01923170872,925,0.227537334,925,0.04540809616,925,0.0581250079,925,0.03392478824,925,0.1592609286,
924,0.01953096502,924,0.225066945,924,0.04538499191,924,0.05737990141,924,0.03396346793,924,0.1577491611,
923,0.01993830875,923,0.2222459614,923,0.04533521831,923,0.05652319267,923,0.03398964182,923,0.1560414433,
922,0.02009880915,922,0.2197589427,922,0.04553928226,922,0.055951491,922,0.03418600187,922,0.1545195431,
921,0.02039733529,921,0.2171541005,921,0.04571022093,921,0.05527218804,921,0.03413195536,921,0.1529179811,
920,0.02064247616,920,0.2144694775,920,0.04586295784,920,0.05469613895,920,0.03426551819,920,0.1511596441,
919,0.02098497748,919,0.2116891444,919,0.04582895339,919,0.05401158705,919,0.03432967141,919,0.1494129151,
918,0.02123227157,918,0.2088339329,918,0.04591071606,918,0.05351452902,918,0.03445833549,918,0.1477551758,
917,0.0215422418,917,0.2060165703,917,0.04606153816,917,0.05296244472,917,0.03455172107,917,0.1460176557,
916,0.02184576169,916,0.2031716406,916,0.04614777863,916,0.05244745314,916,0.03470571339,916,0.1440847218,
915,0.0221660044,915,0.2003231943,915,0.04634346813,915,0.05196799338,915,0.03482248634,915,0.1422865242,
914,0.02246619947,914,0.1974571943,914,0.04656154662,914,0.05149381235,914,0.03499627113,914,0.1404412985,
913,0.02288271859,913,0.194326967,913,0.04660814255,913,0.05092455447,913,0.03502820432,913,0.1383384615,
912,0.02305296436,912,0.1915374398,912,0.04676001519,912,0.05070436373,912,0.03523965925,912,0.1365930289,
911,0.02342474647,911,0.1886182278,911,0.04703662544,911,0.0501684472,911,0.03529530764,911,0.1346463263,
910,0.02374932729,910,0.1856872439,910,0.04711160809,910,0.04979669303,910,0.03542417288,910,0.1327524185,
909,0.02402421832,909,0.1828645021,909,0.04736930132,909,0.04953006655,909,0.03568213433,909,0.1308816224,
908,0.02442933619,908,0.1799894869,908,0.04749911651,908,0.04921106994,908,0.03580091521,908,0.1289213598,
907,0.02473795228,907,0.1770001352,907,0.0479230769,907,0.04890064895,907,0.03603578359,907,0.1269973367,
906,0.02510978281,906,0.1740659177,906,0.04790463299,906,0.048649773,906,0.03616143763,906,0.125138998,
905,0.02539582737,905,0.1714738458,905,0.04825657606,905,0.04841501638,905,0.03640128672,905,0.1232521832,
904,0.02584250085,904,0.1685204655,904,0.0485666804,904,0.04813992605,904,0.03652856871,904,0.1212418452,
903,0.02614668012,903,0.1658228934,903,0.04859959707,903,0.04801538214,903,0.03669920564,903,0.1194159389,
902,0.02654682286,902,0.1630983651,902,0.04866433889,902,0.04785619304,902,0.03690702841,902,0.1175818294,
901,0.02682249807,901,0.1604000777,901,0.04918164387,901,0.04771985859,901,0.03717108816,901,0.1158241332,
900,0.02737710625,900,0.1575314254,900,0.0494828634,900,0.04737917706,900,0.03723172098,900,0.1136905253,
899,0.02744179219,899,0.1551234573,899,0.04989195243,899,0.04750116915,899,0.03778456897,899,0.1121033654,
898,0.02791379206,898,0.1524280459,898,0.05017321184,898,0.04722677171,898,0.03786932305,898,0.1103587523,
897,0.02836137824,897,0.1497595161,897,0.05052990839,897,0.04715817422,897,0.0380811803,897,0.1084892675,
896,0.02873253636,896,0.1473216414,896,0.05055927858,896,0.04706221446,896,0.03828304633,896,0.1067688465,
895,0.02917554229,895,0.144879818,895,0.05082147196,895,0.04694345966,895,0.03845548257,895,0.1049909592,
894,0.02958469279,894,0.1423398256,894,0.05135321245,894,0.04701383784,894,0.03873913363,894,0.1031821743,
893,0.0299354326,893,0.1397566497,893,0.05191938952,893,0.04706443474,893,0.03920629993,893,0.1015711725,
892,0.03038469329,892,0.137685433,892,0.05228972435,892,0.04701559618,892,0.03937382624,892,0.09988740087,
891,0.03078901023,891,0.1352478415,891,0.05232219398,891,0.04704343528,891,0.03961724415,891,0.09816586971,
890,0.03112656809,890,0.1333873868,890,0.05241529271,890,0.04701424018,890,0.03990611434,890,0.09670452029,
889,0.03150210157,889,0.1311686784,889,0.05334084108,889,0.04719571769,889,0.04021170363,889,0.09517429769,
888,0.03231579438,888,0.1285275817,888,0.05332126096,888,0.04678224027,888,0.04008180276,888,0.09324607253,
887,0.03270500153,887,0.1265055835,887,0.05364692584,887,0.0469301939,887,0.04044470564,887,0.09171038121,
886,0.03291686624,886,0.1247157231,886,0.0542605035,886,0.04730019346,886,0.04095520824,886,0.09045542777,
885,0.03324979544,885,0.1227405816,885,0.05477216095,885,0.04745840281,885,0.04127685353,885,0.08921550214,
884,0.03358893469,884,0.1210298911,884,0.05522809178,884,0.04760473594,884,0.04167859256,884,0.08795938641,
883,0.03410227224,883,0.1190424636,883,0.0555854626,883,0.0476035513,883,0.04202059284,883,0.08641931415,
882,0.0344924964,882,0.1172672287,882,0.056015715,882,0.04788437486,882,0.04242133722,882,0.0851892978,
881,0.03505996987,881,0.1153257713,881,0.05645293742,881,0.04789732024,881,0.04258234426,881,0.0837122649,
880,0.03555802256,880,0.113630496,880,0.05683368444,880,0.04802726582,880,0.04292762652,880,0.0824130401,
879,0.03591519594,879,0.1122664884,879,0.05736929551,879,0.04829759896,879,0.04321375862,879,0.08129105717,
878,0.03637516499,878,0.1106171533,878,0.05777376145,878,0.04844809324,878,0.04363778979,878,0.0800800696,
877,0.03674858809,877,0.1091968864,877,0.0582277067,877,0.04865055531,877,0.04407151788,877,0.07904748619,
876,0.03718324006,876,0.1077251136,876,0.05869335681,876,0.0488967672,876,0.04438220337,876,0.0780538246,
875,0.03775144741,875,0.1061858088,875,0.05913672596,875,0.0490537025,875,0.0446732007,875,0.07685475051,
874,0.03822854534,874,0.1048690081,874,0.05960549042,874,0.04922330379,874,0.0450653173,874,0.07582187653,
873,0.03869139403,873,0.1036347523,873,0.06010933593,873,0.049473349,873,0.04542042688,873,0.07483823597,
872,0.03903869167,872,0.1024432182,872,0.06071875244,872,0.04991948232,872,0.0459424518,872,0.0739768669,
871,0.03957065195,871,0.1011891663,871,0.06110820547,871,0.04994018748,871,0.04627904296,871,0.07304663956,
870,0.03988730162,870,0.1001959145,870,0.06176360697,870,0.05046404526,870,0.04685590789,870,0.07235240936,
869,0.04043521732,869,0.09904504567,869,0.06225526333,869,0.05074343458,869,0.04708970711,869,0.07140233368,
868,0.04089806601,868,0.09799598157,868,0.0627957508,868,0.05093864352,868,0.04748335108,868,0.07061816007,
867,0.041284509,867,0.09718548506,867,0.06343429536,867,0.05123223364,867,0.04796146601,867,0.06998651475,
866,0.0417778492,866,0.09625697136,866,0.06399611384,866,0.05155898631,866,0.04835957289,866,0.06924778968,
865,0.04248153791,865,0.09520497918,865,0.06415275484,865,0.0516413413,865,0.04853197187,865,0.06835031509,
864,0.04284022376,864,0.0944756642,864,0.06485337019,864,0.05210187659,864,0.04904184863,864,0.06778535247,
863,0.0431073457,863,0.09396991879,863,0.06552498788,863,0.05260336772,863,0.04961543158,863,0.06736819446,
862,0.04365247488,862,0.09317959845,862,0.06609819829,862,0.0529313311,862,0.05000861362,862,0.06674639136,
861,0.04418284073,861,0.09248320013,861,0.06665469706,861,0.05326407775,861,0.05044049397,861,0.06613566726,
860,0.04441884533,860,0.09203009307,860,0.0673609674,860,0.05372411013,860,0.05106528103,860,0.06583174318,
859,0.04498342425,859,0.09139259905,859,0.0678755939,859,0.05401671678,859,0.05140659213,859,0.06524889916,
858,0.04540180042,858,0.09092482924,858,0.06847704202,858,0.05445122719,858,0.05188563466,858,0.06490155309,
857,0.04583625868,857,0.09045182914,857,0.06905777752,857,0.05479935184,857,0.05224035308,857,0.06453457475,
856,0.04642768949,856,0.08992692083,856,0.06970985234,856,0.05507352576,856,0.05267478526,856,0.06405524164,
855,0.04664722085,855,0.08979524672,855,0.07053163648,855,0.05578262359,855,0.05334391445,855,0.06393633783,
854,0.04727981612,854,0.0892887488,854,0.07086718082,854,0.05591250584,854,0.05356647447,854,0.06348639727,
853,0.04772728309,853,0.08897028118,853,0.07144629955,853,0.05638404936,853,0.05404192582,853,0.06319186091,
852,0.04814244062,852,0.08879593015,852,0.07210017741,852,0.05684687197,852,0.05459186435,852,0.06296937168,
851,0.04845648631,851,0.08871670067,851,0.07266778499,851,0.05742782354,851,0.05513109639,851,0.06293137372,
850,0.04895923287,850,0.08846887201,850,0.07343117893,850,0.05789832398,850,0.05560811609,850,0.06270079315,
849,0.04945055023,849,0.08838053048,849,0.07390449941,849,0.05821906403,849,0.05607933179,849,0.06251806766,
848,0.0497989282,848,0.08829687536,848,0.07464246452,848,0.05880849063,848,0.05656456202,848,0.06253014505,
847,0.05037072301,847,0.08813042939,847,0.075097844,847,0.0591397807,847,0.05690751225,847,0.06232105568,
846,0.05080610886,846,0.08812104166,846,0.07596507668,846,0.05966025218,846,0.05737558752,846,0.06228128448,
845,0.05120864138,845,0.08818519861,845,0.07680130005,845,0.06023471802,845,0.05787226558,845,0.06232783571,
844,0.05175266787,844,0.08803990483,844,0.0773177743,844,0.06050892174,844,0.05820340663,844,0.06214620173,
843,0.05198730901,843,0.08826030046,843,0.07800669968,843,0.06126004457,843,0.05891586095,843,0.06237836927,
842,0.05235884339,842,0.08844418824,842,0.07877467573,842,0.06184508279,842,0.05949786305,842,0.0625070706,
841,0.05291682482,841,0.08851857483,841,0.07918765396,841,0.06222789735,841,0.05981330946,841,0.06244103983,
840,0.05326114967,840,0.08880939335,840,0.07988304645,840,0.06282569468,840,0.06038697064,840,0.06262639165,
839,0.05369241536,839,0.08904193342,839,0.08054551482,839,0.06336342543,839,0.06091930345,839,0.06270449609,
838,0.05404145643,838,0.08937050402,838,0.08124823123,838,0.06397026032,838,0.06149970368,838,0.06287380308,
837,0.05446322635,837,0.08958708495,837,0.08194155246,837,0.06455730647,837,0.06197786704,837,0.06312297285,
836,0.05490385368,836,0.08980384469,836,0.08258347958,836,0.06512392312,836,0.0624406524,836,0.06326866895,
835,0.05533472449,835,0.09011416137,835,0.083258681,835,0.06563770771,835,0.06291940063,835,0.06341629475,
834,0.05573082343,834,0.09045103192,834,0.08390999585,834,0.06628403068,834,0.06334722042,834,0.06367827952,
833,0.05603612587,833,0.09095473588,833,0.08468411118,833,0.0669593811,833,0.06397553533,833,0.06401798129,
