nm; %T
801,000000; -0,015570
800,000000; 0,022395
799,000000; -0,044902
798,000000; 0,004976
797,000000; -0,021715
796,000000; -0,080398
795,000000; 0,096135
794,000000; -0,005838
793,000000; 0,041611
792,000000; -0,084866
791,000000; -0,041198
790,000000; 0,059340
789,000000; -0,080725
788,000000; 0,049842
787,000000; -0,045011
786,000000; -0,015177
785,000000; 0,028571
784,000000; -0,042639
783,000000; 0,017718
782,000000; -0,049404
781,000000; -0,016063
780,000000; -0,022484
779,000000; -0,028916
778,000000; 0,052761
777,000000; -0,048639
776,000000; 0,025715
775,000000; -0,032338
774,000000; -0,011689
773,000000; 0,010498
772,000000; -0,050766
771,000000; 0,054480
770,000000; -0,090613
769,000000; -0,001898
768,000000; -0,047585
767,000000; -0,050832
766,000000; 0,024750
765,000000; -0,061229
764,000000; 0,032124
763,000000; -0,010560
762,000000; -0,039538
761,000000; 0,011770
760,000000; -0,030896
759,000000; 0,013617
758,000000; -0,033339
757,000000; -0,025568
756,000000; 0,004621
755,000000; -0,032485
754,000000; 0,054766
753,000000; -0,037391
752,000000; -0,015101
751,000000; -0,006063
750,000000; -0,030004
749,000000; 0,046877
748,000000; -0,060967
747,000000; 0,017465
746,000000; 0,000240
745,000000; -0,030285
744,000000; 0,005291
743,000000; -0,026997
742,000000; 0,037131
741,000000; -0,025222
740,000000; 0,000322
739,000000; 0,001206
738,000000; -0,038119
737,000000; 0,029802
736,000000; -0,035339
735,000000; 0,021652
734,000000; 0,028259
733,000000; -0,034372
732,000000; 0,035004
731,000000; -0,050006
730,000000; 0,021732
729,000000; -0,007813
728,000000; -0,014695
727,000000; 0,012685
726,000000; -0,025418
725,000000; 0,035781
724,000000; -0,007201
723,000000; 0,002428
722,000000; 0,027973
721,000000; -0,015529
720,000000; 0,035507
719,000000; -0,006891
718,000000; -0,001053
717,000000; 0,007707
716,000000; -0,034108
715,000000; 0,017591
714,000000; -0,010956
713,000000; 0,003407
712,000000; 0,008935
711,000000; -0,020144
710,000000; 0,010005
709,000000; -0,022174
708,000000; 0,011452
707,000000; 0,008040
706,000000; -0,006664
705,000000; 0,008212
704,000000; -0,017024
703,000000; 0,002281
702,000000; -0,000488
701,000000; -0,000816
700,000000; 0,007579
699,000000; -0,020932
698,000000; 0,006849
697,000000; -0,018005
696,000000; -0,005794
695,000000; 0,000899
694,000000; -0,007101
693,000000; 0,005548
692,000000; -0,000736
691,000000; -0,000899
690,000000; -0,002126
689,000000; -0,003841
688,000000; 0,006944
687,000000; -0,011126
686,000000; -0,002210
685,000000; 0,006215
684,000000; -0,010058
683,000000; -0,001556
682,000000; -0,016700
681,000000; -0,007202
680,000000; -0,004834
679,000000; -0,016390
678,000000; 0,008523
677,000000; -0,006389
676,000000; -0,001885
675,000000; 0,005658
674,000000; -0,004592
673,000000; 0,012543
672,000000; 0,007711
671,000000; 0,006562
670,000000; 0,004266
669,000000; -0,005754
668,000000; 0,005176
667,000000; -0,002547
666,000000; 0,004769
665,000000; 0,004605
664,000000; -0,005178
663,000000; 0,012653
662,000000; -0,001644
661,000000; -0,003452
660,000000; 0,002385
659,000000; -0,008390
658,000000; -0,000082
657,000000; -0,005020
656,000000; -0,003622
655,000000; 0,003869
654,000000; -0,005680
653,000000; 0,001072
652,000000; -0,001236
651,000000; -0,001730
650,000000; 0,004036
649,000000; -0,004862
648,000000; 0,000000
647,000000; -0,005276
646,000000; -0,006759
645,000000; -0,003873
644,000000; -0,005443
643,000000; 0,002722
642,000000; 0,000907
641,000000; -0,003214
640,000000; 0,002888
639,000000; -0,003798
638,000000; -0,002805
637,000000; -0,002970
636,000000; -0,006853
635,000000; -0,002148
634,000000; -0,003801
633,000000; -0,004131
632,000000; -0,001156
631,000000; -0,006363
630,000000; -0,002976
629,000000; -0,005703
628,000000; -0,005290
627,000000; 0,004049
626,000000; 0,002564
625,000000; 0,006782
624,000000; -0,001985
623,000000; -0,004884
622,000000; 0,003889
621,000000; -0,002566
620,000000; 0,000248
619,000000; -0,000911
618,000000; -0,001658
617,000000; -0,002321
616,000000; -0,006710
615,000000; 0,001492
614,000000; 0,002487
613,000000; -0,002072
612,000000; 0,001575
611,000000; -0,001492
610,000000; -0,000663
609,000000; -0,002738
608,000000; -0,003320
607,000000; 0,001079
606,000000; -0,001078
605,000000; -0,000249
604,000000; -0,000747
603,000000; 0,000498
602,000000; 0,001992
601,000000; -0,002408
600,000000; -0,000664
599,000000; -0,000996
598,000000; -0,003071
597,000000; 0,002905
596,000000; -0,000249
595,000000; -0,003405
594,000000; -0,002159
593,000000; -0,002657
592,000000; 0,001662
591,000000; 0,002161
590,000000; 0,000997
589,000000; -0,001661
588,000000; -0,001992
587,000000; 0,000831
586,000000; -0,002243
585,000000; -0,001163
584,000000; -0,000748
583,000000; -0,004316
582,000000; -0,002075
581,000000; -0,001910
580,000000; 0,000498
579,000000; -0,000249
578,000000; -0,002659
577,000000; 0,002658
576,000000; -0,000830
575,000000; -0,002408
574,000000; -0,000166
573,000000; -0,001743
