nm; %R
978,000000; 32,273366
977,000000; 32,262427
976,000000; 32,255965
975,000000; 32,258342
974,000000; 32,218519
973,000000; 32,207336
972,000000; 32,233115
971,000000; 32,230261
970,000000; 32,248757
969,000000; 32,221442
968,000000; 32,203001
967,000000; 32,233592
966,000000; 32,211901
965,000000; 32,195484
964,000000; 32,262092
963,000000; 32,235129
962,000000; 32,263055
961,000000; 32,260074
960,000000; 32,275142
959,000000; 32,235791
958,000000; 32,261281
957,000000; 32,279887
956,000000; 32,321869
955,000000; 32,236314
954,000000; 32,232471
953,000000; 32,233703
952,000000; 32,234883
951,000000; 32,267373
950,000000; 32,272961
949,000000; 32,274951
948,000000; 32,253720
947,000000; 32,216784
946,000000; 32,280171
945,000000; 32,240285
944,000000; 32,316067
943,000000; 32,293531
942,000000; 32,340640
941,000000; 32,366260
940,000000; 32,311249
939,000000; 32,330919
938,000000; 32,355916
937,000000; 32,357182
936,000000; 32,323244
935,000000; 32,357229
934,000000; 32,374866
933,000000; 32,358014
932,000000; 32,371907
931,000000; 32,421836
930,000000; 32,402531
929,000000; 32,396207
928,000000; 32,379184
927,000000; 32,376065
926,000000; 32,421494
925,000000; 32,399823
924,000000; 32,349286
923,000000; 32,364542
922,000000; 32,395596
921,000000; 32,450171
920,000000; 32,538937
919,000000; 32,549385
918,000000; 32,526553
917,000000; 32,485281
916,000000; 32,519551
915,000000; 32,519665
914,000000; 32,451867
913,000000; 32,544300
912,000000; 32,621382
911,000000; 32,531512
910,000000; 32,448002
909,000000; 32,465647
908,000000; 32,496984
907,000000; 32,488946
906,000000; 32,564499
905,000000; 32,582495
904,000000; 32,532208
903,000000; 32,546976
902,000000; 32,587720
901,000000; 32,632362
900,000000; 32,702429
899,000000; 32,660799
898,000000; 32,573056
897,000000; 32,562781
896,000000; 32,676186
895,000000; 32,678410
894,000000; 32,656744
893,000000; 32,747244
892,000000; 32,753685
891,000000; 32,679910
890,000000; 32,714636
889,000000; 32,745613
888,000000; 32,785443
887,000000; 32,749153
886,000000; 32,709657
885,000000; 32,749360
884,000000; 32,804057
883,000000; 32,814902
882,000000; 32,872132
881,000000; 32,829321
880,000000; 32,700018
879,000000; 32,754996
878,000000; 32,757265
877,000000; 32,796356
