nm; %T
1104,000000; 47,750532
1103,000000; 47,612165
1102,000000; 47,473177
1101,000000; 47,316051
1100,000000; 47,193127
1099,000000; 47,075245
1098,000000; 46,931246
1097,000000; 46,794340
1096,000000; 46,625998
1095,000000; 46,491822
1094,000000; 46,300602
1093,000000; 46,124734
1092,000000; 45,976713
1091,000000; 45,806171
1090,000000; 45,645113
1089,000000; 45,489108
1088,000000; 45,317494
1087,000000; 45,134960
1086,000000; 44,931882
1085,000000; 44,730516
1084,000000; 44,571897
1083,000000; 44,369296
1082,000000; 44,191227
1081,000000; 43,936403
1080,000000; 43,733436
1079,000000; 43,514005
1078,000000; 43,248185
1077,000000; 43,064578
1076,000000; 42,854894
1075,000000; 42,602425
1074,000000; 42,359169
1073,000000; 42,092287
1072,000000; 41,856426
1071,000000; 41,576976
1070,000000; 41,303395
1069,000000; 41,007172
1068,000000; 40,742402
1067,000000; 40,459518
1066,000000; 40,157521
1065,000000; 39,822566
1064,000000; 39,472843
1063,000000; 39,102776
1062,000000; 38,779866
1061,000000; 38,429089
1060,000000; 38,037590
1059,000000; 37,625796
1058,000000; 37,221036
1057,000000; 36,775497
1056,000000; 36,373515
1055,000000; 35,956125
1054,000000; 35,475743
1053,000000; 35,021284
1052,000000; 34,556871
1051,000000; 34,048663
1050,000000; 33,568528
1049,000000; 33,082362
1048,000000; 32,623350
1047,000000; 32,102139
1046,000000; 31,580707
1045,000000; 31,064536
1044,000000; 30,578955
1043,000000; 30,096408
1042,000000; 29,588591
1041,000000; 29,027694
1040,000000; 28,559145
1039,000000; 28,060898
1038,000000; 27,451405
1037,000000; 26,996806
1036,000000; 26,456218
1035,000000; 25,890228
1034,000000; 25,401585
1033,000000; 24,857158
1032,000000; 24,353718
1031,000000; 23,826629
1030,000000; 23,322029
1029,000000; 22,787104
1028,000000; 22,296736
1027,000000; 21,830925
1026,000000; 21,304165
1025,000000; 20,772645
1024,000000; 20,260075
1023,000000; 19,801125
1022,000000; 19,312179
1021,000000; 18,809224
1020,000000; 18,368499
1019,000000; 17,919174
1018,000000; 17,472888
1017,000000; 17,022308
1016,000000; 16,553268
1015,000000; 16,091062
1014,000000; 15,661099
1013,000000; 15,219869
1012,000000; 14,797509
1011,000000; 14,374239
1010,000000; 13,973782
1009,000000; 13,578495
1008,000000; 13,199327
1007,000000; 12,784559
1006,000000; 12,412123
1005,000000; 12,062483
1004,000000; 11,661532
1003,000000; 11,273049
1002,000000; 10,886732
1001,000000; 10,557045
1000,000000; 10,194114
999,000000; 9,870468
998,000000; 9,555249
997,000000; 9,266143
996,000000; 8,951368
995,000000; 8,641444
994,000000; 8,357296
993,000000; 8,042821
992,000000; 7,741376
991,000000; 7,461777
990,000000; 7,225379
989,000000; 6,908996
988,000000; 6,643659
987,000000; 6,484948
986,000000; 6,190991
985,000000; 5,932408
984,000000; 5,677221
983,000000; 5,495396
982,000000; 5,324946
981,000000; 5,098769
980,000000; 4,850038
979,000000; 4,659335
978,000000; 4,454269
977,000000; 4,266855
976,000000; 4,133131
975,000000; 3,975494
974,000000; 3,783258
973,000000; 3,604351
972,000000; 3,426591
971,000000; 3,281445
970,000000; 3,167790
969,000000; 2,999527
968,000000; 2,856291
967,000000; 2,729289
966,000000; 2,583580
965,000000; 2,426381
964,000000; 2,361148
963,000000; 2,230075
962,000000; 2,163261
961,000000; 2,011324
960,000000; 1,948295
959,000000; 1,825443
958,000000; 1,715901
957,000000; 1,633753
956,000000; 1,653838
955,000000; 1,495822
954,000000; 1,450456
953,000000; 1,346243
952,000000; 1,272475
951,000000; 1,183427
950,000000; 1,128760
949,000000; 1,058560
948,000000; 0,986582
947,000000; 0,873814
946,000000; 0,890502
945,000000; 0,826358
944,000000; 0,783232
943,000000; 0,693723
942,000000; 0,705077
941,000000; 0,712613
940,000000; 0,597381
939,000000; 0,569677
938,000000; 0,555992
937,000000; 0,557222
936,000000; 0,508947
935,000000; 0,446223
934,000000; 0,445975
933,000000; 0,399162
932,000000; 0,363465
931,000000; 0,380851
930,000000; 0,401532
929,000000; 0,360465
928,000000; 0,271339
927,000000; 0,242847
926,000000; 0,215016
925,000000; 0,172764
924,000000; 0,090087
923,000000; 0,038115
922,000000; 0,085217
921,000000; 0,109694
920,000000; 0,142294
919,000000; 0,164582
918,000000; 0,141452
917,000000; 0,142255
916,000000; 0,214859
915,000000; 0,163972
914,000000; -0,007379
913,000000; 0,000434
912,000000; 0,130816
911,000000; 0,082001
910,000000; -0,020268
909,000000; 0,052142
908,000000; 0,037139
907,000000; -0,051858
906,000000; -0,045747
905,000000; -0,043810
904,000000; 0,050508
903,000000; 0,086962
902,000000; 0,059681
901,000000; 0,135697
900,000000; 0,164270
899,000000; 0,129614
898,000000; 0,087807
897,000000; 0,061929
896,000000; 0,027902
895,000000; 0,026402
894,000000; -0,006320
893,000000; 0,063082
892,000000; 0,113070
891,000000; 0,001023
890,000000; 0,058543
889,000000; 0,084025
888,000000; 0,007653
887,000000; 0,039763
886,000000; 0,106766
885,000000; 0,075618
884,000000; 0,048047
883,000000; -0,042241
882,000000; 0,059109
881,000000; 0,168286
880,000000; 0,050319
879,000000; 0,037021
878,000000; -0,052572
877,000000; 0,017192
876,000000; -0,109723
875,000000; -0,074809
874,000000; 0,035197
873,000000; 0,083545
872,000000; 0,058129
871,000000; 0,115711
870,000000; 0,058692
869,000000; -0,009865
868,000000; 0,024011
867,000000; -0,077660
866,000000; -0,238558
865,000000; 0,053743
864,000000; 0,022644
863,000000; -0,066860
862,000000; -0,064516
861,000000; -0,169300
860,000000; -0,302526
859,000000; -0,225770
858,000000; -0,301957
857,000000; -0,301623
856,000000; -0,237303
855,000000; 0,058300
854,000000; 0,056483
853,000000; -0,251117
852,000000; 0,040445
851,000000; -0,115458
850,000000; 0,005416
849,000000; 0,195703
848,000000; 0,128818
847,000000; 0,094846
846,000000; -0,092505
845,000000; 0,092230
844,000000; 0,009393
843,000000; -0,010183
842,000000; 0,133340
841,000000; -0,021386
840,000000; 0,091108
839,000000; 0,082254
838,000000; 0,030989
837,000000; 0,033839
836,000000; -0,015027
835,000000; -0,037150
834,000000; -0,019703
833,000000; 0,056230
832,000000; 0,056552
831,000000; 0,007679
830,000000; -0,011103
829,000000; -0,021187
828,000000; 0,020903
827,000000; -0,031381
826,000000; 0,004149
825,000000; 0,013399
824,000000; 0,005700
823,000000; 0,045139
822,000000; -0,005846
821,000000; 0,036564
820,000000; -0,008842
819,000000; 0,036734
818,000000; 0,016378
817,000000; -0,023831
816,000000; 0,022703
815,000000; -0,057433
814,000000; -0,010336
813,000000; 0,013534
812,000000; 0,020274
811,000000; 0,008579
810,000000; -0,031796
809,000000; 0,042367
808,000000; 0,010755
807,000000; 0,036822
806,000000; -0,006732
805,000000; -0,023545
804,000000; 0,010081
803,000000; -0,024457
802,000000; 0,059293
801,000000; 0,026956
800,000000; -0,005424
799,000000; 0,033307
798,000000; -0,015550
797,000000; 0,009962
796,000000; -0,000078
795,000000; 0,018108
794,000000; 0,028802
793,000000; 0,002889
792,000000; 0,009966
791,000000; -0,011648
790,000000; -0,001798
789,000000; 0,010461
788,000000; 0,003056
787,000000; 0,028757
786,000000; -0,013691
785,000000; 0,025675
784,000000; -0,002199
783,000000; 0,014268
782,000000; 0,025879
781,000000; -0,007914
780,000000; 0,013208
779,000000; -0,002357
778,000000; 0,020178
777,000000; 0,006286
776,000000; 0,008178
775,000000; 0,017037
774,000000; -0,015716
773,000000; 0,002920
772,000000; -0,016764
771,000000; 0,005061
770,000000; -0,015010
769,000000; -0,012650
768,000000; -0,008076
767,000000; -0,011755
766,000000; 0,010868
765,000000; -0,007147
764,000000; 0,016736
763,000000; 0,012465
762,000000; -0,018816
761,000000; 0,018291
760,000000; -0,023013
759,000000; -0,003902
758,000000; 0,012094
757,000000; -0,016595
756,000000; 0,000956
755,000000; -0,007405
754,000000; 0,004950
753,000000; 0,022642
752,000000; -0,008709
751,000000; 0,006302
750,000000; -0,008721
749,000000; 0,010399
748,000000; -0,006881
747,000000; -0,011056
746,000000; 0,016432
745,000000; -0,026038
744,000000; 0,011945
743,000000; -0,006729
742,000000; 0,004090
741,000000; 0,006587
740,000000; -0,003621
739,000000; 0,011658
738,000000; -0,000965
737,000000; 0,000241
736,000000; -0,000161
735,000000; 0,010464
734,000000; 0,020449
733,000000; 0,006681
732,000000; 0,002258
731,000000; -0,007259
730,000000; 0,006600
729,000000; -0,001852
728,000000; 0,002988
727,000000; 0,002828
