nm; %T
900,000000; 0,026207
899,000000; -0,143032
898,000000; -0,117963
897,000000; 0,013887
896,000000; -0,093774
895,000000; -0,068096
894,000000; -0,008303
893,000000; 0,081671
892,000000; 0,049828
891,000000; -0,060681
890,000000; 0,042892
889,000000; -0,005455
888,000000; -0,085869
887,000000; -0,044268
886,000000; -0,041646
885,000000; 0,031544
884,000000; 0,104313
883,000000; 0,162227
882,000000; 0,207848
881,000000; 0,055520
880,000000; 0,000338
879,000000; 0,036644
878,000000; 0,090630
877,000000; -0,053135
876,000000; -0,103178
875,000000; -0,026634
874,000000; -0,103802
873,000000; -0,145393
872,000000; 0,041366
871,000000; 0,289703
870,000000; 0,252761
869,000000; 0,050653
868,000000; -0,058828
867,000000; 0,112081
866,000000; -0,053922
865,000000; -0,089668
864,000000; 0,133819
863,000000; 0,246564
862,000000; 0,519079
861,000000; 0,377101
860,000000; 0,384873
859,000000; 0,600543
858,000000; 0,648545
857,000000; 1,201459
856,000000; 0,814204
855,000000; 0,693943
854,000000; 0,371656
853,000000; 0,071970
852,000000; 0,325740
851,000000; 0,230104
850,000000; 0,460816
849,000000; 0,372690
848,000000; 0,040642
847,000000; 0,170309
846,000000; -0,003266
845,000000; 0,096994
844,000000; 0,061975
843,000000; -0,057898
842,000000; 0,076966
841,000000; -0,012309
840,000000; 0,074356
839,000000; -0,017252
838,000000; 0,055225
837,000000; 0,057928
836,000000; -0,028172
835,000000; 0,033469
834,000000; -0,082647
833,000000; -0,014013
832,000000; 0,015336
831,000000; -0,095701
830,000000; 0,017361
829,000000; -0,009612
828,000000; 0,017433
827,000000; -0,075142
826,000000; -0,080161
825,000000; 0,010334
824,000000; -0,057082
823,000000; -0,014491
822,000000; -0,060215
821,000000; -0,073758
820,000000; -0,020339
819,000000; -0,027970
818,000000; 0,099476
817,000000; -0,071465
816,000000; -0,053442
815,000000; -0,029522
814,000000; -0,053553
813,000000; 0,070657
812,000000; -0,049265
811,000000; 0,063445
810,000000; 0,067240
809,000000; -0,019213
808,000000; 0,012625
807,000000; -0,053179
806,000000; 0,061666
805,000000; -0,011945
804,000000; -0,015126
803,000000; 0,015184
802,000000; -0,055048
801,000000; 0,033594
800,000000; -0,057757
799,000000; -0,004520
798,000000; 0,027633
797,000000; -0,031107
796,000000; 0,053450
795,000000; -0,046147
794,000000; 0,038597
793,000000; -0,025642
792,000000; -0,044725
791,000000; 0,011645
790,000000; -0,076379
789,000000; 0,010742
788,000000; -0,018295
787,000000; 0,013300
786,000000; 0,041445
785,000000; -0,037676
784,000000; 0,036773
783,000000; -0,013421
782,000000; 0,010046
781,000000; 0,037882
780,000000; -0,029768
779,000000; -0,007169
778,000000; -0,034201
777,000000; 0,004738
776,000000; -0,010985
775,000000; -0,026949
774,000000; 0,013992
773,000000; -0,036643
772,000000; 0,017006
771,000000; -0,005222
770,000000; -0,007842
769,000000; 0,012742
768,000000; -0,049119
767,000000; 0,003893
766,000000; -0,029224
765,000000; 0,003815
764,000000; 0,039725
763,000000; -0,026285
762,000000; 0,004772
761,000000; -0,019125
760,000000; -0,001592
759,000000; -0,024962
758,000000; -0,004616
757,000000; 0,023477
756,000000; -0,024184
755,000000; 0,025723
754,000000; -0,021070
753,000000; -0,011773
752,000000; 0,016442
751,000000; -0,037899
750,000000; 0,025398
749,000000; -0,026804
748,000000; 0,012103
747,000000; 0,031297
746,000000; -0,062244
745,000000; 0,004495
744,000000; -0,028400
743,000000; 0,003137
742,000000; -0,014509
741,000000; -0,010054
740,000000; 0,043212
739,000000; -0,011824
738,000000; 0,009034
737,000000; 0,011522
736,000000; -0,002094
735,000000; 0,025332
734,000000; -0,022195
733,000000; 0,012576
732,000000; 0,003796
731,000000; -0,004693
730,000000; 0,019874
729,000000; -0,011238
728,000000; 0,012765
727,000000; -0,005015
726,000000; 0,003153
725,000000; 0,023890
724,000000; -0,004047
723,000000; 0,010444
722,000000; -0,003730
721,000000; -0,000244
720,000000; 0,013380
719,000000; -0,018242
718,000000; 0,003084
717,000000; -0,003658
716,000000; -0,013959
715,000000; 0,013016
714,000000; 0,000407
713,000000; 0,016980
712,000000; -0,003903
711,000000; -0,002279
710,000000; -0,006915
709,000000; -0,009127
708,000000; 0,006022
707,000000; -0,001873
706,000000; 0,009129
705,000000; 0,007493
704,000000; -0,007667
703,000000; 0,000571
702,000000; -0,001875
701,000000; -0,001307
700,000000; -0,009550
699,000000; -0,006863
698,000000; -0,001634
697,000000; -0,010446
696,000000; 0,006290
695,000000; -0,003354
694,000000; -0,003107
693,000000; 0,006214
692,000000; -0,005397
691,000000; 0,000982
690,000000; 0,001064
689,000000; 0,001801
688,000000; -0,004825
687,000000; -0,001558
686,000000; 0,004182
685,000000; -0,007945
684,000000; 0,003772
683,000000; 0,001640
682,000000; 0,001640
681,000000; 0,006725
680,000000; 0,004103
679,000000; 0,006155
678,000000; -0,004022
677,000000; -0,002548
676,000000; -0,000411
675,000000; 0,001561
674,000000; 0,011418
673,000000; 0,003121
672,000000; 0,004190
671,000000; 0,009208
670,000000; 0,000082
669,000000; -0,002634
668,000000; 0,000247
667,000000; 0,011268
666,000000; 0,003206
665,000000; -0,002715
664,000000; 0,010134
663,000000; 0,003790
662,000000; 0,003132
661,000000; 0,002388
660,000000; -0,001646
659,000000; 0,005520
