nm; %R
385,000000; 0,126456
384,000000; 0,134786
383,000000; 0,108495
382,000000; 0,121922
381,000000; 0,144025
380,000000; 0,113228
379,000000; 0,067811
378,000000; -0,095430
377,000000; 0,138493
376,000000; -0,063821
375,000000; -0,068014
374,000000; 0,110790
373,000000; 0,112092
372,000000; 0,280726
371,000000; 0,393009
370,000000; 0,054578
369,000000; 0,352839
368,000000; 0,187014
367,000000; 0,318545
366,000000; 0,232237
365,000000; 0,199942
364,000000; 0,183772
363,000000; 0,014862
362,000000; 0,206147
361,000000; 0,241126
360,000000; 0,055323
359,000000; -0,020163
358,000000; 0,322681
357,000000; 0,162292
356,000000; 0,065035
355,000000; 0,058861
354,000000; 0,073330
353,000000; 0,187665
352,000000; 0,175689
351,000000; 0,133468
350,000000; -0,122289
349,000000; -0,093319
348,000000; 0,113862
347,000000; 0,375641
346,000000; 0,354193
345,000000; 0,293929
344,000000; 0,283296
343,000000; 0,336403
342,000000; 0,237274
341,000000; 0,353925
340,000000; 0,136481
339,000000; 0,058320
338,000000; -0,173460
337,000000; -0,046579
336,000000; 0,061335
335,000000; -0,115381
334,000000; 0,045523
333,000000; 0,015479
332,000000; -0,053161
331,000000; 0,059888
330,000000; 0,121529
329,000000; 0,463816
328,000000; 0,208789
327,000000; -0,203006
326,000000; 0,265680
325,000000; 0,091762
324,000000; 0,060906
323,000000; -0,326351
322,000000; -0,239836
321,000000; 0,154761
320,000000; -0,279237
319,000000; -0,062115
318,000000; 0,099682
317,000000; 0,133840
316,000000; 0,162601
315,000000; 0,148732
314,000000; 0,155947
313,000000; 0,117674
312,000000; 0,126829
311,000000; 0,176819
310,000000; 0,153817
309,000000; 0,160118
308,000000; 0,175876
307,000000; 0,168441
306,000000; 0,187121
305,000000; 0,121714
304,000000; 0,128800
303,000000; 0,145345
302,000000; 0,137154
301,000000; 0,166123
300,000000; 0,150640
299,000000; 0,174859
298,000000; 0,143702
297,000000; 0,152006
296,000000; 0,200991
295,000000; 0,176076
294,000000; 0,190605
293,000000; 0,159161
292,000000; 0,143642
291,000000; 0,150494
290,000000; 0,124095
289,000000; 0,189832
288,000000; 0,170142
287,000000; 0,144057
286,000000; 0,146523
285,000000; 0,149989
284,000000; 0,178100
283,000000; 0,158577
282,000000; 0,185717
281,000000; 0,188131
280,000000; 0,175266
279,000000; 0,178409
278,000000; 0,160622
277,000000; 0,189024
276,000000; 0,193968
275,000000; 0,196486
274,000000; 0,184442
273,000000; 0,147537
272,000000; 0,190323
271,000000; 0,212890
270,000000; 0,216823
269,000000; 0,211337
268,000000; 0,208057
267,000000; 0,232083
266,000000; 0,207621
265,000000; 0,194305
264,000000; 0,205186
263,000000; 0,215991
262,000000; 0,232059
261,000000; 0,216795
260,000000; 0,205938
259,000000; 0,193284
258,000000; 0,185712
257,000000; 0,208919
256,000000; 0,209818
255,000000; 0,217470
254,000000; 0,208097
253,000000; 0,232317
252,000000; 0,236554
251,000000; 0,202288
250,000000; 0,246058
